Student_ID,Branch,Year,Gender,Attendance,Previous_CGPA,Internal_Marks,Assignment_Score,Study_Hours,LMS_Activity,Library_Visits,Lab_Usage,Certifications,Projects,Hackathons,Internships,Commute_Time,Backlogs,Final_CGPA,Academic_Status,Risk_Level
STU0873,EEE,4th Year,Male,82.54,8.71,74.68,65.76,5.35,44.07,5,47.65,5,3,0,0,42.3,1,7.79,Good Standing,Low Risk
STU0874,EEE,4th Year,Male,95.69,6.81,67.56,60.02,4.89,86.56,1,77.05,2,3,1,1,77.07,0,6.91,Needs Attention,Low Risk
STU0875,Mechanical,2nd Year,Female,76.47,6.79,65.32,40.0,6.21,64.32,9,54.52,1,4,2,2,55.7,1,6.89,Needs Attention,Medium Risk
STU0876,CSE-AI,3rd Year,Female,69.62,7.81,64.08,72.98,7.6,51.91,3,67.8,2,1,1,1,48.89,0,7.29,Needs Attention,Low Risk
STU0877,Civil,3rd Year,Female,94.97,6.08,63.61,68.83,4.67,49.76,2,69.06,0,2,2,1,67.93,0,6.59,Needs Attention,Medium Risk
STU0878,Mechanical,4th Year,Male,74.95,7.92,80.5,70.06,5.11,68.68,6,67.58,4,1,0,0,22.65,0,7.82,Good Standing,Low Risk
STU0879,CSE-AI,3rd Year,Female,62.52,7.21,74.69,61.86,3.18,63.1,5,60.3,1,1,0,0,62.61,1,6.76,Needs Attention,High Risk
STU0880,Mechanical,2nd Year,Female,81.33,8.7,69.62,83.73,2.97,43.22,3,46.5,1,3,2,1,46.4,0,7.41,Needs Attention,Low Risk
STU0881,Civil,4th Year,Male,76.75,8.11,58.82,100.0,6.05,58.37,4,70.4,0,2,1,0,66.23,0,7.53,Good Standing,Low Risk
STU0882,ECE,2nd Year,Male,100.0,8.49,69.97,63.99,5.85,55.05,5,78.36,1,4,0,1,30.6,0,8.4,Good Standing,Low Risk
STU0883,ECE,2nd Year,Female,84.75,6.82,75.13,90.8,2.96,88.19,8,80.19,2,4,3,2,65.06,0,7.34,Needs Attention,Low Risk
STU0884,ECE,3rd Year,Female,78.54,8.44,75.58,78.4,2.54,70.09,3,71.23,3,1,1,0,8.64,0,8.12,Good Standing,Low Risk
STU0885,ECE,4th Year,Female,70.76,8.8,73.93,74.43,3.53,93.11,6,73.86,2,4,0,1,33.23,0,8.15,Good Standing,Low Risk
STU0886,CSE,4th Year,Male,83.3,7.47,60.93,69.87,4.29,56.64,9,58.43,2,5,1,0,44.91,0,7.13,Needs Attention,Low Risk
STU0887,ECE,3rd Year,Female,94.57,6.83,43.16,73.0,3.89,63.34,7,76.74,2,1,1,2,51.82,2,6.57,Needs Attention,High Risk
STU0888,Civil,2nd Year,Female,83.12,6.85,93.6,87.8,4.74,74.18,3,76.19,4,3,2,1,5.0,1,7.66,Good Standing,Medium Risk
STU0889,EEE,2nd Year,Female,71.53,8.62,56.28,60.34,5.88,77.67,4,65.53,1,3,3,1,17.58,0,7.85,Good Standing,Low Risk
STU0890,EEE,2nd Year,Male,85.39,9.8,48.42,70.7,5.19,79.54,4,70.72,2,2,0,1,20.5,1,8.02,Good Standing,Low Risk
STU0891,CSE,2nd Year,Male,79.51,6.62,73.57,88.99,5.3,53.8,11,69.6,3,1,1,0,23.16,2,7.03,Needs Attention,High Risk
STU0892,ECE,4th Year,Female,84.49,6.55,51.5,85.8,1.0,54.25,4,76.85,2,2,1,0,26.49,0,6.58,Needs Attention,Medium Risk
STU0893,ECE,4th Year,Female,76.45,8.33,62.34,60.53,2.08,62.31,5,46.84,5,2,0,0,42.97,0,7.18,Needs Attention,Low Risk
STU0894,ECE,3rd Year,Male,76.22,6.82,78.59,71.81,3.31,91.69,7,46.54,0,3,0,0,66.57,0,6.67,Needs Attention,Low Risk
STU0895,Mechanical,3rd Year,Male,75.82,8.42,93.27,82.74,3.55,51.99,13,47.32,5,0,1,0,33.25,1,7.91,Good Standing,Low Risk
STU0896,CSE-AI,4th Year,Male,89.42,7.92,76.65,81.96,5.76,59.57,8,63.33,2,3,0,1,67.82,0,8.16,Good Standing,Low Risk
STU0897,Mechanical,4th Year,Male,76.32,7.48,66.73,85.7,3.18,79.68,6,76.83,2,1,0,1,41.53,0,7.34,Needs Attention,Low Risk
STU0898,CSE-AI,2nd Year,Male,75.4,7.9,71.38,78.61,5.5,78.82,5,36.31,1,2,2,3,36.14,0,7.11,Needs Attention,Low Risk
STU0899,ECE,2nd Year,Male,70.58,7.84,50.3,80.62,3.32,76.89,4,71.41,3,0,0,2,58.81,2,6.99,Needs Attention,High Risk
STU0900,ECE,3rd Year,Male,84.54,7.34,66.59,78.11,2.7,69.29,3,87.91,1,0,0,1,37.19,0,7.18,Needs Attention,Low Risk
STU0901,Mechanical,4th Year,Male,83.12,5.92,66.6,92.96,2.77,50.96,9,74.1,3,3,1,0,25.92,1,6.66,Needs Attention,High Risk
STU0902,Mechanical,3rd Year,Male,75.51,7.66,73.84,68.94,7.89,56.95,7,39.72,3,2,3,0,63.87,0,7.51,Good Standing,Low Risk
STU0903,CSE-AI,4th Year,Female,72.91,8.92,95.31,74.58,3.29,86.02,9,77.82,2,1,0,0,39.31,0,7.78,Good Standing,Low Risk
STU0904,EEE,2nd Year,Female,98.76,6.05,48.76,61.82,5.54,80.38,6,73.63,3,2,0,0,72.24,1,6.68,Needs Attention,Medium Risk
STU0905,CSE-AI,3rd Year,Female,61.2,6.63,67.11,59.46,2.16,46.64,7,64.86,1,0,1,0,33.61,1,5.81,At Risk,High Risk
STU0906,Mechanical,3rd Year,Male,84.93,7.88,50.0,77.9,6.63,81.91,4,72.73,1,2,1,1,16.03,0,7.45,Needs Attention,Low Risk
STU0907,Civil,4th Year,Female,92.91,7.53,65.96,65.31,5.02,88.94,6,49.06,3,3,3,1,26.15,0,8.16,Good Standing,Low Risk
STU0908,Mechanical,2nd Year,Male,50.0,7.87,61.62,73.31,4.91,68.86,4,70.76,2,2,1,2,27.93,0,7.14,Needs Attention,Medium Risk
STU0909,Civil,3rd Year,Male,87.94,6.87,54.07,93.41,5.12,74.82,2,77.18,3,2,1,1,38.28,0,7.33,Needs Attention,Low Risk
STU0910,CSE,2nd Year,Female,77.8,8.55,82.96,92.72,5.29,84.18,4,59.61,3,3,1,1,25.7,1,8.11,Good Standing,Low Risk
STU0911,Mechanical,3rd Year,Male,82.56,7.54,75.07,100.0,5.71,56.87,5,62.94,1,2,0,1,17.45,0,7.52,Good Standing,Low Risk
STU0912,CSE,2nd Year,Female,76.77,8.13,81.55,93.65,3.6,100.0,3,61.49,0,3,0,1,34.19,0,8.26,Good Standing,Low Risk
STU0913,EEE,4th Year,Female,90.75,7.79,65.62,100.0,3.51,87.57,6,62.87,3,1,0,3,41.65,0,7.39,Needs Attention,Low Risk
STU0914,CSE-AI,3rd Year,Female,83.63,7.66,71.15,79.24,4.57,76.38,2,57.55,1,0,0,1,47.41,0,7.61,Good Standing,Low Risk
STU0915,Civil,3rd Year,Male,81.32,8.06,91.14,63.16,5.53,67.45,2,58.44,1,2,1,1,39.7,0,8.03,Good Standing,Low Risk
STU0916,CSE-AI,2nd Year,Female,71.01,7.67,71.97,62.0,4.4,75.92,5,77.74,1,2,1,1,64.59,0,7.52,Good Standing,Low Risk
STU0917,CSE,2nd Year,Male,98.82,6.43,81.7,90.76,5.66,43.04,6,43.86,1,1,1,1,41.11,0,7.55,Good Standing,Low Risk
STU0918,Civil,3rd Year,Female,80.1,8.48,64.59,74.62,5.43,100.0,4,72.74,3,4,0,0,5.0,0,8.53,Good Standing,Low Risk
STU0919,CSE-AI,4th Year,Female,100.0,8.24,80.59,75.51,4.17,86.06,2,77.71,1,0,0,1,44.51,0,7.99,Good Standing,Low Risk
STU0920,Mechanical,2nd Year,Female,99.28,5.6,65.41,67.41,1.88,91.42,5,49.71,3,1,1,0,40.13,0,6.24,Needs Attention,Medium Risk
STU0921,ECE,2nd Year,Male,62.22,6.91,49.24,68.85,3.74,68.49,7,68.85,6,4,2,1,53.23,2,6.33,Needs Attention,High Risk
STU0922,CSE,2nd Year,Male,73.45,8.44,71.91,78.61,7.11,62.24,9,56.25,0,2,3,1,19.85,0,8.0,Good Standing,Low Risk
STU0923,CSE-AI,3rd Year,Male,69.63,5.86,66.36,61.34,5.01,57.21,5,87.04,3,2,1,1,59.11,0,6.47,Needs Attention,Medium Risk
STU0924,CSE,3rd Year,Female,79.52,8.35,52.5,77.09,3.54,81.02,7,66.92,2,2,1,1,44.8,0,7.88,Good Standing,Low Risk
STU0925,CSE,3rd Year,Female,81.87,7.37,74.3,92.13,4.88,59.8,10,92.1,1,0,2,2,42.44,0,7.1,Needs Attention,Low Risk
STU0926,Civil,3rd Year,Male,82.3,8.71,61.28,48.4,5.51,65.0,5,89.83,3,1,0,1,56.89,0,7.76,Good Standing,Low Risk
STU0927,Civil,4th Year,Male,90.54,7.5,100.0,55.5,3.54,76.74,6,74.61,1,1,2,0,60.87,0,7.08,Needs Attention,Low Risk
STU0928,ECE,4th Year,Male,94.94,6.85,54.43,82.11,6.35,57.45,7,100.0,0,3,2,0,59.12,1,7.06,Needs Attention,Medium Risk
STU0929,Mechanical,3rd Year,Male,89.67,7.78,57.44,90.37,5.24,84.7,6,46.38,1,2,1,0,5.0,0,8.0,Good Standing,Low Risk
STU0930,CSE,4th Year,Male,74.39,7.47,82.43,68.12,2.85,67.72,9,91.68,6,1,2,0,14.4,0,6.98,Needs Attention,Low Risk
STU0931,CSE-AI,2nd Year,Male,72.18,6.77,70.4,50.02,5.78,43.87,6,65.98,1,4,1,0,32.08,0,6.82,Needs Attention,Medium Risk
STU0932,EEE,2nd Year,Female,80.03,9.5,82.19,91.18,3.89,57.28,4,68.1,4,3,0,1,18.6,0,8.36,Good Standing,Low Risk
STU0933,CSE,2nd Year,Male,84.26,6.63,76.56,64.27,4.23,88.93,7,63.08,4,1,3,0,27.48,1,6.95,Needs Attention,Medium Risk
STU0934,CSE,3rd Year,Female,78.17,5.48,65.01,69.67,2.98,53.01,3,48.25,1,4,3,0,39.08,0,6.34,Needs Attention,High Risk
STU0935,ECE,2nd Year,Female,66.55,8.92,55.45,77.83,5.45,82.31,4,78.54,2,4,0,1,31.54,0,7.83,Good Standing,Low Risk
STU0936,Mechanical,4th Year,Male,86.82,6.97,84.85,66.0,4.28,69.95,3,51.39,3,1,1,1,39.57,0,7.25,Needs Attention,Low Risk
STU0937,EEE,3rd Year,Male,76.08,7.23,56.54,63.49,5.51,65.25,5,61.14,1,2,1,1,64.47,2,6.62,Needs Attention,High Risk
STU0938,Civil,4th Year,Female,75.77,7.18,78.71,63.71,3.67,100.0,2,61.8,3,2,2,0,72.05,0,7.52,Good Standing,Low Risk
STU0939,Civil,2nd Year,Male,79.45,6.99,83.03,96.3,3.5,47.45,3,84.93,3,3,0,1,46.72,0,7.35,Needs Attention,Low Risk
STU0940,CSE-AI,2nd Year,Male,77.6,6.81,70.48,87.92,3.38,56.16,3,68.89,3,1,1,0,64.03,0,7.29,Needs Attention,Medium Risk
STU0941,EEE,2nd Year,Female,76.33,6.6,68.35,80.89,5.09,67.63,7,33.34,1,2,2,0,32.82,1,6.73,Needs Attention,Medium Risk
STU0942,Civil,3rd Year,Female,67.2,7.56,60.2,47.76,3.48,100.0,4,56.51,3,2,2,0,28.75,1,7.16,Needs Attention,Medium Risk
STU0943,CSE-AI,4th Year,Female,78.88,7.14,77.55,80.94,4.2,67.66,7,46.57,4,3,2,2,38.65,1,7.42,Needs Attention,Medium Risk
STU0944,Mechanical,3rd Year,Male,87.03,8.16,40.0,80.29,3.72,72.39,5,77.54,3,1,3,2,34.38,0,7.5,Good Standing,Low Risk
STU0945,CSE-AI,3rd Year,Female,82.65,7.93,80.59,58.66,5.16,62.63,3,52.26,0,0,0,2,52.16,0,7.12,Needs Attention,Low Risk
STU0946,Civil,2nd Year,Male,89.48,6.67,73.43,77.1,1.9,73.74,7,60.91,5,1,1,2,40.26,0,7.38,Needs Attention,Medium Risk
STU0947,ECE,3rd Year,Female,72.71,7.6,69.33,86.62,4.87,63.62,4,96.26,2,1,2,0,67.17,0,7.32,Needs Attention,Low Risk
STU0948,ECE,3rd Year,Female,67.22,7.12,74.91,80.83,7.1,79.13,4,79.55,2,1,0,1,42.15,1,7.8,Good Standing,Medium Risk
STU0949,ECE,2nd Year,Female,77.54,6.61,55.52,65.84,6.35,80.39,5,52.53,1,2,1,0,27.27,0,6.92,Needs Attention,Low Risk
STU0950,Civil,3rd Year,Male,73.86,8.12,43.04,74.16,3.58,64.25,3,82.38,0,1,0,2,31.49,0,6.93,Needs Attention,Low Risk
STU0951,ECE,2nd Year,Male,74.9,7.39,77.62,82.76,5.24,49.99,6,59.23,3,1,3,3,29.31,1,7.06,Needs Attention,Medium Risk
STU0952,EEE,2nd Year,Female,82.12,7.13,87.8,74.71,4.95,69.5,9,82.34,2,6,1,1,53.16,0,7.71,Good Standing,Low Risk
STU0953,Mechanical,2nd Year,Female,74.97,6.73,51.13,89.05,6.7,90.43,3,63.82,2,0,4,1,38.11,1,7.26,Needs Attention,Medium Risk
STU0954,CSE-AI,2nd Year,Female,67.5,6.57,59.37,78.75,1.0,54.77,2,55.6,4,1,3,0,42.13,0,6.45,Needs Attention,High Risk
STU0955,CSE-AI,3rd Year,Male,74.41,9.29,81.03,83.04,6.17,73.34,2,54.2,4,5,1,0,47.53,0,8.77,Good Standing,Low Risk
STU0956,Civil,2nd Year,Female,83.4,7.8,76.31,83.86,4.1,48.71,7,74.31,1,4,1,0,49.71,0,7.81,Good Standing,Low Risk
STU0957,ECE,2nd Year,Male,86.71,6.52,100.0,61.2,3.39,51.36,5,83.7,1,3,2,1,59.04,0,6.98,Needs Attention,Low Risk
STU0958,ECE,3rd Year,Female,86.61,7.76,84.91,74.6,3.34,88.81,8,75.59,1,1,1,0,46.05,0,7.65,Good Standing,Low Risk
STU0959,CSE,3rd Year,Female,84.24,8.46,82.03,70.01,2.55,79.06,6,63.51,0,1,2,1,22.73,0,7.69,Good Standing,Low Risk
STU0960,Mechanical,4th Year,Female,78.32,7.65,62.83,86.53,3.58,73.58,4,43.04,2,3,2,0,31.25,1,7.54,Good Standing,Medium Risk
STU0961,EEE,3rd Year,Female,84.05,8.74,78.3,79.56,2.88,30.85,4,60.41,2,4,2,0,31.23,0,8.11,Good Standing,Low Risk
STU0962,CSE-AI,3rd Year,Female,79.58,6.11,89.94,71.74,4.77,59.15,7,51.22,2,0,2,2,26.9,2,6.37,Needs Attention,High Risk
STU0963,CSE,4th Year,Female,81.13,5.71,70.03,58.62,5.38,77.71,2,90.53,0,1,0,0,58.68,2,5.94,At Risk,High Risk
STU0964,CSE,3rd Year,Male,70.61,7.73,70.59,54.84,4.12,44.81,2,64.02,5,2,1,0,37.33,0,6.97,Needs Attention,Low Risk
STU0965,Civil,3rd Year,Female,80.44,7.75,73.7,77.72,6.75,62.34,5,74.51,0,2,2,0,43.21,0,7.37,Needs Attention,Low Risk
STU0966,CSE-AI,3rd Year,Male,83.79,5.0,64.03,65.39,3.68,80.27,6,64.85,3,2,1,2,46.02,0,6.21,Needs Attention,High Risk
STU0967,Civil,3rd Year,Female,83.41,6.94,75.23,81.99,4.04,43.82,6,76.45,0,1,3,1,43.76,1,7.17,Needs Attention,Medium Risk
STU0968,EEE,4th Year,Female,67.12,6.59,74.93,54.28,3.79,41.13,3,80.77,1,1,0,0,45.58,1,6.2,Needs Attention,High Risk
STU0969,CSE,3rd Year,Male,80.96,6.25,89.76,93.12,5.4,44.1,13,100.0,0,1,0,2,83.34,0,7.23,Needs Attention,Low Risk
STU0970,CSE,3rd Year,Female,65.56,6.59,69.73,81.97,5.55,73.35,6,63.16,2,3,1,3,52.18,1,6.47,Needs Attention,High Risk
STU0971,Mechanical,4th Year,Male,81.74,8.04,80.1,75.19,5.24,59.09,4,85.65,0,6,0,0,23.43,0,7.82,Good Standing,Low Risk
STU0972,EEE,2nd Year,Male,72.99,6.58,70.09,94.2,4.31,82.05,7,74.17,1,4,4,2,45.7,1,6.56,Needs Attention,High Risk
STU0973,CSE,4th Year,Female,97.06,6.62,79.68,85.38,2.49,69.94,4,61.33,0,3,0,0,41.9,0,7.29,Needs Attention,Low Risk
STU0974,EEE,2nd Year,Male,81.19,6.04,69.0,68.3,4.02,98.09,9,62.4,1,1,4,0,15.0,1,7.21,Needs Attention,High Risk
STU0975,CSE-AI,4th Year,Male,88.01,8.64,78.88,74.93,6.72,48.2,4,77.06,1,6,1,0,5.0,0,8.83,Good Standing,Low Risk
STU0976,ECE,4th Year,Female,100.0,7.89,80.74,50.43,6.02,73.31,4,65.55,3,2,1,1,42.55,0,8.04,Good Standing,Low Risk
STU0977,CSE,3rd Year,Male,71.83,5.26,59.2,86.77,4.94,55.28,8,71.57,4,2,1,1,34.96,0,6.21,Needs Attention,High Risk
STU0978,Mechanical,2nd Year,Female,84.36,6.62,85.23,70.45,3.92,77.6,4,79.97,4,0,2,3,19.32,2,7.06,Needs Attention,High Risk
STU0979,CSE-AI,3rd Year,Female,68.14,7.98,70.0,50.27,4.48,69.92,7,100.0,1,4,2,1,30.26,0,6.96,Needs Attention,Low Risk
STU0980,EEE,2nd Year,Female,83.45,8.65,66.36,59.82,3.93,52.11,4,70.49,3,3,1,1,35.33,0,7.7,Good Standing,Low Risk
STU0981,Civil,4th Year,Female,97.66,8.26,63.48,84.45,6.29,65.49,2,53.08,3,1,0,0,29.51,0,7.55,Good Standing,Low Risk
STU0982,CSE-AI,4th Year,Male,73.72,7.18,75.58,93.37,3.24,69.17,5,75.97,1,5,0,1,44.89,1,6.62,Needs Attention,Medium Risk
STU0983,CSE,2nd Year,Female,71.14,5.76,71.94,74.25,5.89,58.41,4,62.74,0,2,1,0,43.16,0,6.35,Needs Attention,Medium Risk
STU0984,EEE,3rd Year,Female,79.09,8.28,76.45,62.22,3.71,79.63,5,98.4,0,1,1,0,54.38,1,8.0,Good Standing,Low Risk
STU0985,ECE,3rd Year,Male,100.0,7.23,76.68,56.95,6.48,51.5,2,62.54,1,1,2,1,60.83,0,7.78,Good Standing,Low Risk
STU0986,CSE-AI,3rd Year,Female,87.71,7.56,79.3,90.98,5.14,100.0,4,70.28,0,0,3,0,51.6,0,8.21,Good Standing,Low Risk
STU0987,CSE,3rd Year,Female,70.95,7.34,100.0,79.39,3.38,83.26,3,79.34,2,3,0,2,27.72,0,7.76,Good Standing,Low Risk
STU0988,Mechanical,4th Year,Male,94.55,6.28,72.48,70.04,4.04,73.58,4,77.37,2,3,2,1,43.03,2,7.16,Needs Attention,High Risk
STU0989,Civil,4th Year,Male,63.45,7.83,63.19,67.18,5.57,100.0,6,90.85,2,2,0,1,11.11,0,7.35,Needs Attention,Low Risk
STU0990,EEE,4th Year,Male,100.0,7.7,47.76,82.06,3.75,63.05,9,80.01,3,3,1,1,31.45,0,7.19,Needs Attention,Low Risk
STU0991,CSE-AI,4th Year,Male,88.56,7.12,57.66,81.73,4.53,77.78,6,100.0,2,1,0,2,5.0,0,7.16,Needs Attention,Low Risk
STU0992,CSE-AI,4th Year,Male,97.64,7.92,86.82,63.24,3.73,71.56,8,76.74,1,1,0,2,33.65,0,7.45,Needs Attention,Low Risk
STU0993,ECE,3rd Year,Male,63.52,6.26,80.64,60.29,7.14,80.76,4,89.49,4,0,1,2,30.36,3,6.98,Needs Attention,High Risk
STU0994,ECE,3rd Year,Male,81.69,7.26,55.8,60.9,7.4,91.94,5,62.96,3,2,0,1,52.44,0,7.49,Needs Attention,Low Risk
STU0995,Mechanical,3rd Year,Female,78.66,7.52,100.0,68.38,6.69,76.78,5,99.62,0,3,0,1,22.59,1,7.63,Good Standing,Low Risk
STU0996,Civil,3rd Year,Male,69.93,5.94,75.92,65.72,4.31,84.67,6,64.78,3,2,0,0,43.08,1,6.47,Needs Attention,High Risk
STU0997,Mechanical,4th Year,Male,67.04,7.45,77.52,93.42,3.9,59.19,3,92.29,2,2,0,1,33.19,0,7.31,Needs Attention,Low Risk
STU0998,CSE,4th Year,Male,85.07,8.16,98.93,67.95,3.33,64.7,2,83.38,1,0,1,0,32.35,0,8.22,Good Standing,Low Risk
STU0999,CSE,4th Year,Female,85.98,7.23,92.87,59.0,6.8,94.21,2,71.0,1,1,0,1,26.16,0,8.41,Good Standing,Low Risk
STU1000,Mechanical,2nd Year,Female,93.0,7.47,81.37,59.68,5.9,77.55,5,92.44,2,1,1,1,45.41,1,7.81,Good Standing,Low Risk
